,pathway,train_gradient_boosting_roc_auc_score,validation_gradient_boosting_roc_auc_score
262,GO_RESPONSE_TO_ELECTRICAL_STIMULUS,0.7945863125638406,0.589937106918239
263,GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE,0.6010214504596527,0.5182389937106918
264,GO_REGULATION_OF_T_CELL_CHEMOTAXIS,0.580796731358529,0.45157232704402517
265,GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE,0.637385086823289,0.5314465408805031
266,GO_REGULATION_OF_CYTOKINE_PRODUCTION,0.9661899897854954,0.5849056603773586
267,GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY,0.8374872318692544,0.48930817610062893
268,GO_REGULATION_OF_CHOLESTEROL_HOMEOSTASIS,0.6236976506639427,0.39811320754716983
269,GO_VENTRICULAR_SEPTUM_MORPHOGENESIS,0.7132788559754852,0.45911949685534587
270,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,0.6720122574055158,0.5509433962264151
271,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,0.663023493360572,0.5238993710691824
272,GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.7205311542390195,0.6157232704402515
273,GO_TOLERANCE_INDUCTION,0.5903983656792646,0.5025157232704403
274,GO_CHEMICAL_HOMEOSTASIS,0.972829417773238,0.579874213836478
275,GO_SYNAPSE_ORGANIZATION,0.9419816138917263,0.5484276729559748
276,GO_METANEPHROS_DEVELOPMENT,0.8839632277834526,0.5056603773584906
277,GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS,0.9475995914198161,0.4628930817610063
278,GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,0.8059244126659857,0.5358490566037736
279,GO_ENDOSOME_ORGANIZATION,0.7620020429009192,0.4119496855345912
280,GO_REGULATION_OF_WOUND_HEALING,0.9009193054136875,0.6050314465408805
281,GO_REGULATION_OF_MAPK_CASCADE,0.96414708886619,0.6547169811320755
282,GO_DEVELOPMENTAL_PROGRAMMED_CELL_DEATH,0.7529111338100102,0.45220125786163523
283,GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,0.7372829417773238,0.5817610062893082
284,GO_MYELOID_LEUKOCYTE_MIGRATION,0.8736465781409601,0.2779874213836478
285,GO_COLLAGEN_FIBRIL_ORGANIZATION,0.8214504596527068,0.5893081761006289
286,GO_POSITIVE_REGULATION_OF_NEURON_DEATH,0.8628192032686415,0.5226415094339623
287,GO_RESPONSE_TO_ESTRADIOL,0.8987742594484167,0.5433962264150943
288,GO_CORONARY_VASCULATURE_DEVELOPMENT,0.8425944841675178,0.5867924528301887
289,GO_CARTILAGE_DEVELOPMENT,0.9161389172625127,0.6603773584905661
290,GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.8835546475995915,0.5094339622641509
291,GO_NEURON_PROJECTION_EXTENSION,0.856996935648621,0.5779874213836478
292,GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.8152196118488253,0.5679245283018868
293,GO_NEGATIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,0.7986721144024514,0.6018867924528302
294,GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.659959141981614,0.389937106918239
295,GO_RESPONSE_TO_MUSCLE_STRETCH,0.7006128702757917,0.5968553459119497
296,GO_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.673953013278856,0.549685534591195
297,GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,0.9069458631256384,0.5018867924528302
298,GO_RESPONSE_TO_COLD,0.7649642492339122,0.620754716981132
299,GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,0.6389172625127681,0.449685534591195
300,GO_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,0.8355464759959143,0.5081761006289308
301,GO_CIRCULATORY_SYSTEM_PROCESS,0.9584269662921349,0.4716981132075472
302,GO_REGULATION_OF_VASODILATION,0.78682328907048,0.4880503144654088
303,GO_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,0.7677221654749744,0.5553459119496855
304,GO_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.5868232890704801,0.549685534591195
305,GO_RESPONSE_TO_COCAINE,0.8195097037793666,0.44528301886792454
306,GO_CELL_CHEMOTAXIS,0.9366700715015321,0.36477987421383645
307,GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.5925434116445352,0.5886792452830188
308,GO_RIBONUCLEOTIDE_CATABOLIC_PROCESS,0.7551583248212461,0.3993710691823899
309,GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION,0.601532175689479,0.5012578616352201
310,GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION,0.7612870275791624,0.6138364779874214
311,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,0.6576098059244128,0.5490566037735849
312,GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,0.7933605720122573,0.5069182389937107
313,GO_REGULATION_OF_PROSTAGLANDIN_SECRETION,0.5947906026557712,0.5245283018867924
314,GO_REGULATION_OF_PODOSOME_ASSEMBLY,0.6392236976506639,0.549685534591195
315,GO_REGULATION_OF_CELLULAR_SENESCENCE,0.7080694586312565,0.5553459119496855
316,GO_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS,0.7035750766087845,0.5515723270440251
317,GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.7227783452502553,0.49559748427672956
318,GO_RESPONSE_TO_AMINE,0.7881511746680285,0.5729559748427674
319,GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT,0.8248212461695608,0.5119496855345912
320,GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION,0.7499489274770172,0.7446540880503145
321,GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.6453524004085802,0.6584905660377359
322,GO_PROTEIN_HOMOTETRAMERIZATION,0.811338100102145,0.4911949685534591
323,GO_IMMUNE_SYSTEM_PROCESS,0.9920326864147089,0.4767295597484277
324,GO_HEART_TRABECULA_MORPHOGENESIS,0.7660878447395302,0.6094339622641509
325,GO_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,0.5484167517875383,0.49056603773584906
326,GO_VESICLE_LOCALIZATION,0.9344228804902963,0.6396226415094339
327,GO_NITRIC_OXIDE_METABOLIC_PROCESS,0.6479060265577119,0.48553459119496856
328,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,0.7282941777323799,0.5213836477987421
329,GO_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT,0.6071501532175689,0.49433962264150944
330,GO_FOREBRAIN_MORPHOGENESIS,0.662614913176711,0.5383647798742138
331,GO_TELOMERE_CAPPING,0.5924412665985699,0.41635220125786165
332,GO_PROSTATE_GLAND_MORPHOGENESIS,0.7604698672114402,0.38993710691823896
333,GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION,0.8273748723186926,0.4371069182389937
334,GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,0.8635342185903984,0.3886792452830189
335,GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,0.9342185903983657,0.5811320754716981
336,GO_MYELOID_CELL_DEVELOPMENT,0.8032686414708886,0.5427672955974843
337,GO_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,0.8887640449438201,0.7050314465408805
338,GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.5535240040858018,0.4591194968553459
339,GO_INTRACELLULAR_PROTEIN_TRANSPORT,0.9433094994892748,0.6773584905660377
340,GO_REGULATION_OF_HISTONE_DEACETYLATION,0.7149131767109296,0.4446540880503145
341,GO_REGULATION_OF_PHOSPHATASE_ACTIVITY,0.8922369765066395,0.5943396226415095
342,GO_NEUROTRANSMITTER_UPTAKE,0.7003064351378959,0.5786163522012578
343,GO_MICROTUBULE_ANCHORING,0.6827374872318692,0.6025157232704402
344,GO_CELL_DIVISION,0.9489274770173646,0.5773584905660377
345,GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.6537282941777324,0.4761006289308176
346,GO_INTERMEDIATE_FILAMENT_ORGANIZATION,0.7589376915219611,0.520125786163522
347,GO_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,0.7586312563840655,0.6062893081761006
348,GO_SODIUM_ION_EXPORT,0.6889683350357508,0.44716981132075473
349,GO_NEGATIVE_REGULATION_OF_CELL_DIVISION,0.7942798774259447,0.46163522012578617
350,GO_CELLULAR_RESPONSE_TO_UV,0.797752808988764,0.740880503144654
351,GO_REGULATION_OF_NUCLEAR_DIVISION,0.8888661899897855,0.3962264150943396
352,GO_RESPONSE_TO_ACID_CHEMICAL,0.9335035750766086,0.4490566037735849
353,GO_RESPONSE_TO_PROSTAGLANDIN_E,0.7144024514811032,0.5257861635220126
354,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.6409601634320735,0.449685534591195
355,GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.7302349336057201,0.5830188679245284
356,GO_RESPONSE_TO_STEROID_HORMONE,0.9693564862104188,0.710062893081761
357,GO_POSITIVE_REGULATION_OF_RNA_SPLICING,0.6745658835546474,0.5867924528301887
358,GO_RESPONSE_TO_IMMOBILIZATION_STRESS,0.7144024514811033,0.330188679245283
359,GO_RESPONSE_TO_INTERLEUKIN_4,0.6823289070480082,0.5641509433962264
360,GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,0.6669050051072524,0.6610062893081761
361,GO_CARDIAC_CHAMBER_MORPHOGENESIS,0.8998978549540347,0.5031446540880503
362,GO_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.8292134831460674,0.6232704402515724
363,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,0.7754851889683351,0.43522012578616354
364,GO_SEROTONIN_METABOLIC_PROCESS,0.6961184882533197,0.39245283018867927
365,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,0.909805924412666,0.6106918238993712
366,GO_RESPONSE_TO_PEPTIDE,0.9468845760980593,0.5842767295597485
367,GO_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0.8079673135852912,0.5006289308176101
368,GO_DNA_DEPENDENT_DNA_REPLICATION,0.8104187946884576,0.5584905660377358
369,GO_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,0.6005107252298264,0.5477987421383648
370,GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.8647599591419816,0.4415094339622641
371,GO_STEROL_HOMEOSTASIS,0.793564862104188,0.40943396226415096
372,GO_EMBRYONIC_AXIS_SPECIFICATION,0.7594484167517875,0.4981132075471698
373,GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,0.8545454545454546,0.5389937106918239
374,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,0.7691521961184883,0.40377358490566034
375,GO_CELLULAR_RESPONSE_TO_LIPID,0.9353421859039837,0.6465408805031447
376,GO_SECRETION_BY_CELL,0.9683350357507661,0.48553459119496856
377,GO_LIPOPROTEIN_METABOLIC_PROCESS,0.8432073544433095,0.5880503144654088
378,GO_DISRUPTION_OF_CELLS_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.6764044943820225,0.47861635220125787
379,GO_IRON_COORDINATION_ENTITY_TRANSPORT,0.5988764044943821,0.49937106918238994
380,GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS,0.7100102145045966,0.5169811320754717
381,GO_KERATAN_SULFATE_METABOLIC_PROCESS,0.7026557711950969,0.5213836477987421
382,GO_REGULATION_OF_COAGULATION,0.8978549540347293,0.6238993710691825
383,GO_MEMBRANE_BIOGENESIS,0.7594484167517875,0.5484276729559747
384,GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.8231869254341164,0.5289308176100629
385,GO_FORMATION_OF_PRIMARY_GERM_LAYER,0.8849846782431052,0.6088050314465409
386,GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.7808988764044943,0.4176100628930818
387,GO_ENERGY_RESERVE_METABOLIC_PROCESS,0.8175689479060264,0.47924528301886793
388,GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS,0.769458631256384,0.5974842767295597
389,GO_REGULATION_OF_ACTIN_NUCLEATION,0.6855975485188969,0.5188679245283019
390,GO_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION,0.5719101123595507,0.5616352201257861
391,GO_EPITHELIAL_CELL_DEVELOPMENT,0.9348314606741573,0.7226415094339623
392,GO_AMIDE_TRANSPORT,0.8782431052093973,0.6025157232704402
393,GO_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION,0.8612870275791623,0.4075471698113208
394,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.8556690500510724,0.6616352201257861
395,GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE,0.6058222676200203,0.5509433962264151
396,GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0.7375893769152195,0.4106918238993711
397,GO_PHOTOPERIODISM,0.6672114402451481,0.4710691823899371
398,GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.8700715015321757,0.6327044025157232
399,GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION,0.6229826353421858,0.5006289308176101
400,GO_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER,0.6688457609805925,0.5333333333333333
401,GO_SALIVARY_GLAND_DEVELOPMENT,0.7759959141981613,0.5433962264150943
402,GO_CELL_CYCLE_DNA_REPLICATION,0.5703779366700715,0.5584905660377358
403,GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.608273748723187,0.479874213836478
404,GO_CHROMOSOME_CONDENSATION,0.7255362614913177,0.6119496855345912
405,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,0.9856996935648621,0.4962264150943396
406,GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,0.8102145045965272,0.5886792452830188
407,GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS,0.9376915219611849,0.5937106918238994
408,GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY,0.7161389172625129,0.49937106918238994
409,GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,0.6805924412665986,0.479874213836478
410,GO_EMBRYONIC_DIGIT_MORPHOGENESIS,0.8589376915219611,0.5566037735849056
411,GO_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.9257405515832482,0.5943396226415094
412,GO_NITROGEN_CYCLE_METABOLIC_PROCESS,0.6382022471910113,0.47547169811320755
413,GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.8039836567926456,0.5012578616352201
414,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.8105209397344229,0.7308176100628931
415,GO_NECROPTOTIC_PROCESS,0.6341164453524004,0.5270440251572327
416,GO_NEGATIVE_REGULATION_OF_GLIOGENESIS,0.729417773237998,0.5886792452830188
417,GO_DENDRITIC_CELL_CHEMOTAXIS,0.7027579162410622,0.6025157232704402
418,GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.6201225740551582,0.5226415094339623
419,GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,0.8596527068437181,0.5748427672955976
420,GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,0.7984678243105209,0.5132075471698113
421,GO_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.9549540347293156,0.5937106918238994
422,GO_MEMBRANE_DISASSEMBLY,0.7616956077630235,0.4144654088050314
423,GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.8621041879468845,0.5748427672955976
424,GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY,0.7345250255362614,0.5018867924528302
425,GO_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,0.6700715015321757,0.6037735849056604
426,GO_NEGATIVE_REGULATION_OF_BONE_RESORPTION,0.552093973442288,0.48930817610062893
427,GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,0.9172625127681306,0.49245283018867925
428,GO_NADP_METABOLIC_PROCESS,0.6488253319713995,0.5289308176100629
429,GO_POSITIVE_REGULATION_OF_MRNA_PROCESSING,0.647191011235955,0.579874213836478
430,GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS,0.7393258426966293,0.49245283018867925
431,GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,0.8019407558733401,0.5207547169811321
432,GO_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,0.646067415730337,0.5383647798742138
433,GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT,0.659652706843718,0.5157232704402516
434,GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0.7170582226762002,0.4012578616352201
435,GO_FATTY_ACID_BETA_OXIDATION,0.7138917262512768,0.40062893081761003
436,GO_ACTIN_FILAMENT_BASED_PROCESS,0.960776302349336,0.6213836477987422
437,GO_RESPONSE_TO_FLUID_SHEAR_STRESS,0.7730337078651686,0.4861635220125786
438,GO_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,0.67732379979571,0.6949685534591195
439,GO_TRANSITION_METAL_ION_TRANSPORT,0.8451481103166495,0.45723270440251573
440,GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.8687436159346271,0.4779874213836478
441,GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.8711950970377936,0.6044025157232704
442,GO_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,0.8978549540347294,0.5471698113207547
443,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,0.9764044943820225,0.6012578616352202
444,GO_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY,0.7986721144024514,0.6911949685534592
445,GO_RESPONSE_TO_CORTICOSTEROID,0.9064351378958121,0.6584905660377359
446,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION,0.6012257405515834,0.5509433962264151
447,GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.9374872318692544,0.42955974842767297
448,GO_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.8744637385086824,0.5654088050314466
449,GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.7297242083758937,0.44716981132075473
450,GO_CELL_PROJECTION_ASSEMBLY,0.9247191011235955,0.4811320754716981
451,GO_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS_TRANSLOCATION,0.6920326864147088,0.44339622641509435
452,GO_GLUCOCORTICOID_METABOLIC_PROCESS,0.6307456588355465,0.5094339622641509
453,GO_PROTEIN_MATURATION,0.9319713993871298,0.4930817610062893
454,GO_SKELETAL_MUSCLE_ADAPTATION,0.6031664964249234,0.6540880503144654
455,GO_PROTEIN_N_LINKED_GLYCOSYLATION,0.817364657814096,0.6163522012578616
456,GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS,0.7283963227783452,0.41823899371069184
457,GO_HINDLIMB_MORPHOGENESIS,0.7788559754851888,0.5748427672955975
458,GO_ESTABLISHMENT_OR_MAINTENANCE_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY,0.7353421859039836,0.6094339622641509
459,GO_LOOP_OF_HENLE_DEVELOPMENT,0.5957099080694586,0.4226415094339623
460,GO_VESICLE_ORGANIZATION,0.9392236976506639,0.5157232704402516
461,GO_KERATINOCYTE_PROLIFERATION,0.6816138917262513,0.5276729559748428
462,GO_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.661491317671093,0.49748427672955975
463,GO_INDOLALKYLAMINE_METABOLIC_PROCESS,0.6851889683350357,0.5408805031446541
464,GO_POSITIVE_REGULATION_OF_BINDING,0.8727272727272727,0.5842767295597485
465,GO_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0.729826353421859,0.4930817610062893
466,GO_MALE_GENITALIA_DEVELOPMENT,0.7059244126659856,0.6264150943396226
467,GO_REGULATION_OF_HYDROLASE_ACTIVITY,0.9922369765066394,0.49433962264150944
468,GO_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.7405515832482124,0.5094339622641509
469,GO_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,0.7263534218590398,0.4006289308176101
470,GO_RESPONSE_TO_DIETARY_EXCESS,0.7254341164453524,0.47484276729559743
471,GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,0.7000000000000001,0.38176100628930815
472,GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM,0.6603677221654751,0.5471698113207547
473,GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,0.8401430030643514,0.5761006289308176
474,GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,0.6378958120531154,0.5616352201257861
475,GO_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,0.7442288049029623,0.5635220125786163
476,GO_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,0.6902962206332993,0.5320754716981132
477,GO_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT,0.9054136874361594,0.5616352201257861
478,GO_NEURON_MATURATION,0.811338100102145,0.6314465408805032
479,GO_THYMIC_T_CELL_SELECTION,0.6882533197139938,0.570440251572327
480,GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,0.8797752808988765,0.6125786163522012
481,GO_COENZYME_A_METABOLIC_PROCESS,0.6322778345250255,0.5534591194968553
482,GO_PROTEIN_LOCALIZATION_TO_CILIUM,0.7257405515832482,0.46855345911949686
483,GO_RNA_STABILIZATION,0.6317671092951992,0.5
484,GO_ACTIN_MYOSIN_FILAMENT_SLIDING,0.7956077630234933,0.4320754716981132
485,GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.9682328907048009,0.6559748427672956
486,GO_REGULATION_OF_PROTEIN_HOMODIMERIZATION_ACTIVITY,0.6403472931562819,0.6163522012578616
487,GO_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION,0.6561797752808989,0.5962264150943396
488,GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.8111338100102145,0.4861635220125786
489,GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS,0.9306435137895813,0.6025157232704402
490,GO_MITOCHONDRIAL_DNA_METABOLIC_PROCESS,0.562717058222676,0.4006289308176101
491,GO_CGMP_METABOLIC_PROCESS,0.7648621041879469,0.5748427672955975
492,GO_ADULT_BEHAVIOR,0.9148110316649642,0.5943396226415094
493,GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE,0.7410623084780388,0.539622641509434
494,GO_POSITIVE_REGULATION_OF_MEMBRANE_INVAGINATION,0.6517875383043922,0.46037735849056605
495,GO_SPINDLE_LOCALIZATION,0.7930541368743615,0.39308176100628933
496,GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,0.647191011235955,0.5371069182389937
497,GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.9574055158324821,0.6238993710691825
498,GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.6253319713993871,0.680503144654088
499,GO_REGULATION_OF_PROTEIN_SUMOYLATION,0.6609805924412665,0.46792452830188674
500,GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.8812053115423902,0.47044025157232705
501,GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,0.8721144024514811,0.679874213836478
502,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,0.614708886618999,0.5842767295597484
503,GO_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION,0.7487231869254342,0.630817610062893
504,GO_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.7038815117466802,0.6094339622641509
505,GO_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY,0.6381001021450459,0.5106918238993711
506,GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,0.6036772216547498,0.5522012578616352
507,GO_LUNG_CELL_DIFFERENTIATION,0.711338100102145,0.4880503144654088
508,GO_PLATELET_ACTIVATION,0.8977528089887642,0.5018867924528302
509,GO_CYTOSKELETON_ORGANIZATION,0.9844739530132789,0.5207547169811321
510,GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,0.6340143003064351,0.6226415094339622
511,GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR,0.7657814096016344,0.6490566037735849
512,GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL,0.8557711950970379,0.5207547169811321
513,GO_MATURATION_OF_SSU_RRNA,0.6769152196118488,0.5559748427672956
514,GO_BETA_AMYLOID_METABOLIC_PROCESS,0.6072522982635343,0.5635220125786163
515,GO_RESPONSE_TO_WOUNDING,0.9755873340143002,0.5949685534591195
516,GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY,0.84902962206333,0.4962264150943396
517,GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME,0.656179775280899,0.609433962264151
518,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.7575076608784476,0.4289308176100629
519,GO_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY,0.7296220633299285,0.4748427672955975
520,GO_NEGATIVE_REGULATION_OF_CELL_GROWTH,0.9131767109295199,0.36100628930817613
521,GO_MODIFIED_AMINO_ACID_TRANSPORT,0.6970377936670071,0.42012578616352203
522,GO_CGMP_BIOSYNTHETIC_PROCESS,0.7346271705822268,0.5056603773584906
523,GO_PROTEIN_SECRETION,0.8996935648621042,0.618867924528302
524,GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.5799795709908069,0.5289308176100629
525,GO_ASSOCIATIVE_LEARNING,0.8542390194075589,0.5157232704402516
526,GO_SNORNA_METABOLIC_PROCESS,0.5436159346271706,0.5578616352201258
