,GO_pathways,auc_liu_GO_FS_response,auc_riaz_GO_FS_response,auc_liu_GO_FS_resistance,auc_riaz_GO_FS_resistance,auc_liu_GO_FS_response_randomized,auc_riaz_GO_FS_response_randomized,auc_liu_GO_FS_resistance_randomized,auc_riaz_GO_FS_resistance_randomized
129,GO_REGULATION_OF_VESICLE_FUSION,0.6898876404494382,0.5761006289308176,0.4426966292134832,0.5012578616352201,0.6586312563840654,0.5911949685534591,0.45158324821246165,0.5339622641509434
130,GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS,0.5624106230847804,0.48867924528301887,0.47374872318692546,0.49748427672955975,0.5624106230847804,0.48867924528301887,0.4748723186925434,0.5314465408805031
131,GO_REGULATION_OF_LIPID_STORAGE,0.6902962206332992,0.5735849056603773,0.4676200204290092,0.5226415094339623,0.6496424923391215,0.6477987421383647,0.4822267620020429,0.6333333333333333
132,GO_CARBOHYDRATE_TRANSPORT,0.7273748723186926,0.5094339622641509,0.4191011235955056,0.6056603773584905,0.7014300306435137,0.539622641509434,0.4352400408580184,0.5836477987421383
133,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.7383043922369767,0.46855345911949686,0.3832482124616956,0.5477987421383648,0.7021450459652707,0.6654088050314466,0.40949948927477015,0.5389937106918239
134,GO_EMBRYONIC_HEMOPOIESIS,0.583758937691522,0.5163522012578616,0.451685393258427,0.5716981132075472,0.572829417773238,0.5572327044025157,0.48110316649642504,0.5974842767295597
135,GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,0.7585291113381002,0.5836477987421385,0.3330949948927477,0.5654088050314465,0.715832482124617,0.5886792452830188,0.38140960163432075,0.5735849056603773
136,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,0.673237997957099,0.6352201257861636,0.4186925434116446,0.49748427672955975,0.6527068437180796,0.6918238993710693,0.43503575076608786,0.47232704402515724
137,GO_RESPONSE_TO_IONIZING_RADIATION,0.700715015321757,0.590566037735849,0.41593462717058227,0.5415094339622641,0.6264555669050051,0.5150943396226415,0.42849846782431056,0.5226415094339623
138,GO_PROTEIN_EXPORT_FROM_NUCLEUS,0.6029622063329929,0.5069182389937107,0.49009193054136874,0.5144654088050314,0.6029622063329929,0.5069182389937107,0.5026557711950971,0.5050314465408805
139,GO_EPITHELIUM_DEVELOPMENT,0.8145045965270684,0.5968553459119497,0.30735444330949957,0.5484276729559748,0.7669050051072523,0.6062893081761007,0.35883554647599586,0.6666666666666667
140,GO_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION,0.5712972420837589,0.5849056603773585,0.5034729315628191,0.49056603773584906,0.5697650663942798,0.5823899371069182,0.5117466802860061,0.4811320754716981
141,GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS,0.5887640449438203,0.5622641509433962,0.4759959141981614,0.5622641509433962,0.5881511746680287,0.5528301886792453,0.5112359550561798,0.5861635220125786
142,GO_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT,0.598467824310521,0.5811320754716981,0.48774259448416757,0.4710691823899371,0.5977528089887642,0.5647798742138365,0.48774259448416757,0.4710691823899371
143,GO_PROTEIN_LOCALIZATION_TO_CYTOSKELETON,0.5665985699693564,0.5924528301886792,0.40296220633299284,0.6528301886792452,0.5631256384065373,0.60062893081761,0.4130745658835547,0.6339622641509434
144,GO_NUCLEAR_ENVELOPE_REASSEMBLY,0.543003064351379,0.540251572327044,0.4922369765066394,0.5238993710691824,0.543003064351379,0.540251572327044,0.5011235955056179,0.5572327044025157
145,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.6130745658835547,0.5484276729559748,0.4617977528089887,0.5138364779874214,0.6130745658835547,0.5484276729559748,0.48815117466802865,0.519496855345912
146,GO_REGULATION_OF_AUTOPHAGY,0.7392236976506639,0.5962264150943396,0.39111338100102144,0.510062893081761,0.6860061287027579,0.519496855345912,0.40439223697650667,0.5264150943396226
147,GO_PHOSPHOLIPID_METABOLIC_PROCESS,0.7613891726251276,0.5389937106918239,0.3780388151174668,0.5817610062893082,0.6684371807967313,0.5094339622641509,0.40827374872318695,0.5937106918238994
148,GO_AMMONIUM_ION_METABOLIC_PROCESS,0.7229826353421859,0.5968553459119497,0.4104187946884576,0.5182389937106918,0.6524004085801838,0.5584905660377358,0.4323799795709907,0.5867924528301887
149,GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,0.5919305413687437,0.5459119496855346,0.46414708886618994,0.4666666666666667,0.5864147088866191,0.49937106918238994,0.46414708886618994,0.4666666666666667
150,GO_NCRNA_CATABOLIC_PROCESS,0.5865168539325842,0.560377358490566,0.4514811031664964,0.519496855345912,0.5726251276813075,0.5415094339622641,0.4514811031664964,0.519496855345912
151,GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0.6734422880490296,0.5257861635220126,0.37783452502553627,0.5641509433962264,0.6167517875383044,0.539622641509434,0.39989785495403474,0.5817610062893082
152,GO_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.5835546475995913,0.6283018867924528,0.4548518896833504,0.48050314465408805,0.576608784473953,0.6194968553459119,0.4548518896833504,0.48050314465408805
153,GO_REGULATION_OF_PROTEIN_ACTIVATION_CASCADE,0.6507660878447395,0.5257861635220126,0.4376915219611849,0.5761006289308176,0.6426966292134833,0.5169811320754717,0.4427987742594484,0.559748427672956
154,GO_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,0.5646578140960163,0.48553459119496856,0.4810010214504596,0.5144654088050314,0.5646578140960163,0.48553459119496856,0.4810010214504596,0.5144654088050314
155,GO_REGULATION_OF_RNA_STABILITY,0.6403472931562819,0.5270440251572327,0.43084780388151167,0.6314465408805031,0.624514811031665,0.5289308176100629,0.43861082737487234,0.6559748427672956
156,GO_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION,0.6311542390194075,0.5930817610062894,0.4818181818181818,0.5773584905660377,0.6091930541368742,0.6031446540880503,0.4818181818181818,0.5773584905660377
157,GO_REGULATION_OF_CELL_MATURATION,0.6040858018386109,0.5389937106918239,0.5021450459652707,0.5477987421383648,0.6032686414708887,0.5547169811320755,0.521552604698672,0.519496855345912
158,GO_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,0.7310520939734423,0.5150943396226415,0.35301327885597555,0.5163522012578616,0.7068437180796732,0.6377358490566037,0.42747701736465776,0.47735849056603774
159,GO_MAMMARY_GLAND_MORPHOGENESIS,0.6589376915219611,0.6352201257861636,0.4658835546475996,0.5314465408805031,0.6194075587334014,0.6320754716981132,0.4658835546475996,0.5314465408805031
160,GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY,0.6378958120531155,0.6113207547169811,0.3959141981613891,0.5383647798742138,0.6283963227783452,0.6113207547169811,0.41767109295199184,0.5962264150943396
161,GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.5822267620020429,0.5125786163522013,0.49775280898876406,0.5477987421383648,0.5799795709908069,0.5163522012578616,0.5117466802860061,0.49056603773584906
162,GO_URETER_DEVELOPMENT,0.5659856996935648,0.5471698113207547,0.4810010214504596,0.5666666666666667,0.5609805924412666,0.5383647798742138,0.5070480081716037,0.6333333333333333
163,GO_BODY_MORPHOGENESIS,0.6624106230847804,0.48930817610062893,0.443003064351379,0.5716981132075472,0.6407558733401431,0.5547169811320755,0.4514811031664964,0.5918238993710692
164,GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,0.6597548518896834,0.5962264150943396,0.4277834525025536,0.5930817610062894,0.5936670071501532,0.6025157232704402,0.4269662921348314,0.620125786163522
165,GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,0.6116445352400408,0.610691823899371,0.4650663942798774,0.5930817610062893,0.597344228804903,0.5578616352201258,0.4793667007150153,0.5477987421383648
166,GO_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.5647599591419815,0.6163522012578616,0.5029622063329928,0.519496855345912,0.5647599591419815,0.6163522012578616,0.5092951991828396,0.5182389937106918
167,GO_PROTEIN_ACTIVATION_CASCADE,0.6782431052093973,0.5616352201257861,0.3884576098059245,0.5477987421383648,0.6533197139938713,0.49559748427672956,0.40990806945863123,0.5767295597484277
168,GO_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,0.6946884576098059,0.5591194968553459,0.4280898876404494,0.5433962264150943,0.6342185903983657,0.7031446540880503,0.43758937691521965,0.5540880503144654
169,GO_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.5968335035750767,0.5220125786163522,0.44923391215526043,0.4540880503144654,0.5961184882533197,0.49433962264150944,0.46098059244126666,0.47861635220125787
170,GO_REGULATION_OF_COLLATERAL_SPROUTING,0.598467824310521,0.4861635220125786,0.4866189989785495,0.49056603773584906,0.5995914198161388,0.5534591194968553,0.5083758937691522,0.4811320754716981
171,GO_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY,0.5821246169560775,0.6,0.49785495403472924,0.49056603773584906,0.5806945863125639,0.5842767295597484,0.5042900919305414,0.4761006289308176
172,GO_NEURON_RECOGNITION,0.6555669050051073,0.6427672955974844,0.4417773237997956,0.6446540880503144,0.6504596527068437,0.6446540880503145,0.4417773237997956,0.6446540880503144
173,GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.697752808988764,0.5327044025157233,0.4321756894790603,0.6314465408805031,0.6473953013278855,0.4710691823899371,0.4321756894790603,0.6314465408805031
174,GO_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0.6205311542390194,0.5849056603773585,0.4738508682328907,0.5559748427672956,0.6073544433094994,0.6220125786163522,0.5147088866189989,0.5817610062893082
175,GO_RESPONSE_TO_AMMONIUM_ION,0.6863125638406538,0.5666666666666668,0.45842696629213475,0.5006289308176101,0.6109295199182839,0.5918238993710693,0.4658835546475996,0.5433962264150943
176,GO_REGULATION_OF_INTERLEUKIN_5_PRODUCTION,0.6288049029622064,0.5647798742138365,0.48314606741573035,0.49056603773584906,0.6012257405515833,0.5559748427672956,0.5026557711950971,0.5572327044025157
177,GO_REGULATION_OF_GLUCOSE_IMPORT,0.6248212461695608,0.5333333333333333,0.45597548518896835,0.510062893081761,0.6221654749744636,0.5427672955974843,0.45229826353421865,0.5188679245283019
178,GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS,0.7383043922369765,0.6761006289308177,0.38253319713993866,0.6603773584905661,0.6909090909090909,0.6018867924528302,0.3774259448416752,0.5981132075471698
179,GO_PINOCYTOSIS,0.59244126659857,0.4981132075471698,0.46741573033707867,0.5383647798742138,0.59244126659857,0.4981132075471698,0.497752808988764,0.5389937106918239
180,GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.6980592441266599,0.5471698113207547,0.4362614913176711,0.618867924528302,0.6798774259448417,0.5283018867924528,0.44484167517875384,0.589937106918239
181,GO_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS,0.537691521961185,0.5811320754716981,0.47814096016343205,0.4861635220125786,0.537691521961185,0.5811320754716981,0.48120531154239016,0.4981132075471698
182,GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,0.6500510725229826,0.6295597484276729,0.4422880490296221,0.5641509433962264,0.6395301327885597,0.5930817610062893,0.4448416751787538,0.5641509433962264
183,GO_LUNG_EPITHELIUM_DEVELOPMENT,0.6482124616956076,0.5509433962264151,0.47824310520939733,0.5981132075471698,0.6399387129724208,0.5314465408805031,0.4798774259448417,0.6339622641509434
184,GO_METENCEPHALON_DEVELOPMENT,0.6927477017364658,0.690566037735849,0.40224719101123596,0.6132075471698113,0.6311542390194076,0.6283018867924529,0.42594484167517876,0.6037735849056604
185,GO_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY,0.5852911133810009,0.48050314465408805,0.49785495403472924,0.49056603773584906,0.5852911133810009,0.48050314465408805,0.5104187946884576,0.4716981132075472
186,GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.6136874361593463,0.5314465408805031,0.4503575076608784,0.6591194968553459,0.6100102145045967,0.5352201257861635,0.45526046986721136,0.6698113207547169
187,GO_CELLULAR_RESPONSE_TO_VIRUS,0.627170582226762,0.5578616352201258,0.4922369765066394,0.4811320754716981,0.6176710929519917,0.5169811320754717,0.5056179775280898,0.5050314465408805
188,GO_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY,0.5665985699693564,0.5716981132075472,0.46108273748723183,0.4528301886792453,0.5665985699693564,0.5716981132075472,0.4712972420837589,0.519496855345912
189,GO_RESPIRATORY_GASEOUS_EXCHANGE,0.6288049029622063,0.5641509433962264,0.4168539325842697,0.5383647798742138,0.6288049029622063,0.5641509433962264,0.4246169560776303,0.539622641509434
190,GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.663329928498468,0.6056603773584905,0.42206332992849843,0.6440251572327044,0.6164453524004087,0.44088050314465405,0.4394279877425945,0.6364779874213836
191,GO_AMINO_ACID_ACTIVATION,0.6067415730337078,0.5037735849056604,0.43115423901940747,0.5955974842767295,0.6001021450459653,0.5371069182389937,0.43115423901940747,0.5955974842767295
192,GO_DENDRITIC_CELL_DIFFERENTIATION,0.6131767109295198,0.5742138364779874,0.4676200204290092,0.5811320754716981,0.6131767109295198,0.5660377358490566,0.4757916241062308,0.5842767295597484
193,GO_NATURAL_KILLER_CELL_DIFFERENTIATION,0.5753830439223698,0.5138364779874214,0.4943820224719101,0.49056603773584906,0.5723186925434117,0.4666666666666667,0.4943820224719101,0.49056603773584906
194,GO_BONE_TRABECULA_MORPHOGENESIS,0.6002042900919305,0.5578616352201258,0.49570990806945864,0.5238993710691824,0.5940755873340143,0.5742138364779874,0.5070480081716036,0.5490566037735849
195,GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.5537282941777323,0.6132075471698113,0.4810010214504596,0.5050314465408805,0.5537282941777323,0.6132075471698113,0.4810010214504596,0.5050314465408805
196,GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.6991828396322779,0.5679245283018868,0.43810010214504597,0.5666666666666667,0.6737487231869254,0.5735849056603773,0.45720122574055155,0.5823899371069182
197,GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,0.7221654749744637,0.5867924528301887,0.381920326864147,0.4742138364779874,0.6539325842696628,0.5220125786163522,0.441879468845761,0.6125786163522012
198,GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,0.676608784473953,0.5308176100628931,0.4707865168539326,0.5559748427672956,0.6262512768130745,0.5874213836477987,0.47374872318692546,0.5509433962264151
199,GO_MUSCLE_TISSUE_DEVELOPMENT,0.7692543411644536,0.5509433962264151,0.390194075587334,0.5352201257861635,0.7070480081716037,0.549685534591195,0.4101123595505618,0.5742138364779874
200,GO_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,0.5789581205311541,0.5647798742138365,0.4991828396322778,0.5333333333333333,0.5736465781409602,0.5559748427672956,0.4991828396322778,0.5572327044025157
201,GO_ACID_SECRETION,0.7164453524004086,0.6150943396226416,0.43278855975485186,0.5779874213836478,0.6661899897854955,0.6358490566037736,0.43483146067415723,0.5754716981132075
202,GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.6108273748723185,0.6125786163522012,0.4361593462717058,0.489937106918239,0.6135852911133809,0.5685534591194968,0.4297242083758938,0.47735849056603774
203,GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.6705822267620021,0.5974842767295597,0.46302349336057197,0.5823899371069182,0.6586312563840655,0.6264150943396227,0.4644535240040858,0.5660377358490566
204,GO_REGULATION_OF_PROTEIN_BINDING,0.7209397344228805,0.6201257861635221,0.37374872318692537,0.5270440251572327,0.6998978549540347,0.5157232704402516,0.3763023493360572,0.5257861635220126
205,GO_CARDIAC_SEPTUM_DEVELOPMENT,0.7298263534218591,0.5113207547169811,0.4221654749744638,0.6484276729559748,0.692849846782431,0.5547169811320755,0.44504596527068435,0.6081761006289308
206,GO_REGULATION_OF_ICOSANOID_SECRETION,0.6033707865168539,0.6377358490566037,0.4823289070480081,0.4811320754716981,0.5891726251276813,0.6471698113207547,0.4823289070480081,0.4811320754716981
207,GO_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.6398365679264556,0.5987421383647799,0.4776302349336057,0.540251572327044,0.6371807967313585,0.5911949685534591,0.4755873340143003,0.5855345911949685
208,GO_REGULATION_OF_HISTONE_METHYLATION,0.69244126659857,0.6830188679245284,0.46292134831460674,0.49559748427672956,0.6353421859039836,0.6289308176100629,0.46292134831460674,0.49559748427672956
209,GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION,0.6087844739530133,0.5823899371069182,0.48314606741573035,0.5333333333333333,0.5846782431052094,0.5754716981132075,0.5089887640449439,0.5578616352201258
210,GO_ANTIMICROBIAL_HUMORAL_RESPONSE,0.5806945863125639,0.5289308176100629,0.4388151174668029,0.5767295597484277,0.5738508682328907,0.5289308176100629,0.448314606741573,0.5484276729559748
211,GO_EPIDERMIS_MORPHOGENESIS,0.6264555669050051,0.5911949685534591,0.4507660878447395,0.5761006289308176,0.6205311542390193,0.6176100628930817,0.4585291113381001,0.5742138364779874
212,GO_INTERMEDIATE_FILAMENT_BASED_PROCESS,0.647191011235955,0.5056603773584906,0.4454545454545455,0.5207547169811321,0.6267620020429009,0.5182389937106918,0.4454545454545455,0.5207547169811321
213,GO_COGNITION,0.7323799795709908,0.6044025157232704,0.38049029622063324,0.6056603773584905,0.6976506639427988,0.610691823899371,0.40980592441266606,0.5754716981132075
214,GO_RESPONSE_TO_ZINC_ION,0.6326864147088866,0.6031446540880503,0.4544433094994892,0.5811320754716981,0.6287027579162411,0.6188679245283019,0.47538304392236974,0.6169811320754717
215,GO_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,0.5735444330949949,0.5465408805031446,0.49785495403472924,0.49056603773584906,0.5719101123595506,0.5465408805031446,0.5138917262512769,0.49056603773584906
216,GO_DISRUPTION_OF_CELLS_OF_OTHER_ORGANISM,0.6216547497446374,0.5874213836477987,0.4767109295199182,0.5566037735849056,0.6180796731358529,0.6528301886792452,0.48958120531154237,0.5723270440251572
217,GO_AXIS_SPECIFICATION,0.7081716036772217,0.6050314465408805,0.42645556690500513,0.5471698113207547,0.6618998978549541,0.5358490566037736,0.4137895812053115,0.5446540880503145
218,GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,0.7410623084780388,0.5949685534591195,0.37977528089887636,0.6842767295597485,0.6800817160367723,0.5930817610062893,0.43789581205311545,0.5880503144654088
219,GO_CELL_PART_MORPHOGENESIS,0.7535240040858018,0.588679245283019,0.3066394279877426,0.6176100628930817,0.7175689479060267,0.5968553459119497,0.3628192032686415,0.6056603773584905
220,GO_PIGMENT_GRANULE_LOCALIZATION,0.5522982635342185,0.559748427672956,0.4850868232890705,0.5050314465408805,0.5522982635342185,0.559748427672956,0.5009193054136873,0.519496855345912
221,GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY,0.6810010214504596,0.6578616352201259,0.4943820224719101,0.49056603773584906,0.6519918283963226,0.5238993710691824,0.5082737487231869,0.5238993710691824
222,GO_RESPONSE_TO_ORGANOPHOSPHORUS,0.7288049029622062,0.5761006289308176,0.40561797752808987,0.569811320754717,0.6635342185903984,0.5691823899371069,0.4084780388151174,0.49937106918238994
223,GO_AXO_DENDRITIC_TRANSPORT,0.6427987742594484,0.6037735849056604,0.4721144024514811,0.489937106918239,0.6427987742594484,0.6037735849056604,0.48283963227783455,0.5553459119496855
224,GO_SINGLE_ORGANISM_MEMBRANE_FUSION,0.6808988764044944,0.44528301886792454,0.4254341164453524,0.5786163522012578,0.6299284984678244,0.5591194968553459,0.43891726251276814,0.5823899371069182
225,GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.678855975485189,0.4641509433962264,0.42880490296220636,0.6069182389937107,0.6492339121552604,0.48238993710691824,0.42880490296220636,0.6088050314465409
226,GO_SKELETAL_MUSCLE_TISSUE_REGENERATION,0.6291113381001021,0.6364779874213836,0.4715015321756894,0.46226415094339623,0.6246169560776303,0.5911949685534591,0.4715015321756894,0.46226415094339623
227,GO_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS,0.5892747701736466,0.6251572327044025,0.4545454545454546,0.6157232704402515,0.5736465781409601,0.5786163522012578,0.4670071501532176,0.60062893081761
